PulseNo,TotalArea,TailArea,Classification
1562,1592,812,Neutron
1563,1592,572,Gamma
1564,1592,856,Neutron
1565,1592,808,Neutron
1566,1592,784,Neutron
1567,1592,752,Neutron
1568,1592,852,Neutron
1569,1592,752,Neutron
1570,1592,692,Gamma
1571,1592,724,Neutron
1572,1592,808,Neutron
1573,1592,752,Neutron
1574,1592,680,Gamma
1575,1592,508,Gamma
1576,1592,696,Gamma
1577,1592,828,Neutron
1578,1592,824,Neutron
1579,1592,672,Gamma
1580,1592,832,Neutron
1581,1592,800,Neutron
1582,1592,768,Neutron
1583,1592,748,Neutron
1584,1592,672,Gamma
1585,1592,864,Neutron
1586,1592,880,Neutron
1587,1592,752,Neutron
1588,1592,908,Neutron
1589,1592,780,Neutron
1590,1592,688,Gamma
1591,1592,744,Neutron
1592,1592,764,Neutron
1593,1592,756,Neutron
1594,1592,844,Neutron
1595,1592,728,Neutron
1596,1592,808,Neutron
1597,1592,688,Gamma
1598,1592,888,Neutron
1599,1592,752,Neutron
1600,1592,744,Neutron
1601,1592,916,Neutron
1602,1592,756,Neutron
1603,1592,712,Gamma
1604,1592,680,Gamma
1605,1592,696,Gamma
1606,1592,736,Neutron
1607,1592,768,Neutron
1608,1592,680,Gamma
1609,1592,776,Neutron
1610,1592,840,Neutron
1611,1592,608,Gamma
1612,1592,708,Gamma
1613,1592,728,Neutron
1614,1592,764,Neutron
1615,1592,732,Neutron
1616,1592,704,Gamma
1617,1592,776,Neutron
1618,1592,624,Gamma
1619,1592,824,Neutron
1620,1592,816,Neutron
1621,1592,720,Neutron
1622,1592,728,Neutron
1623,1592,808,Neutron
1624,1592,768,Neutron
1625,1592,776,Neutron
1626,1592,848,Neutron
1627,1592,848,Neutron
1628,1592,1096,Neutron
1629,1592,680,Gamma
1630,1592,760,Neutron
1631,1592,1016,Neutron
1632,1592,920,Neutron
1633,1592,812,Neutron
1634,1592,868,Neutron
1635,1592,728,Neutron
1636,1592,656,Gamma
1637,1592,672,Gamma
1638,1592,740,Neutron
1639,1592,584,Gamma
1640,1592,696,Gamma
1641,1592,688,Gamma
1642,1592,680,Gamma
1643,1592,704,Gamma
1644,1592,824,Neutron
1645,1592,740,Neutron
1646,856,504,Neutron
1647,856,360,Gamma
1648,856,448,Neutron
1649,856,408,Neutron
1650,856,432,Neutron
1651,856,416,Neutron
1652,856,492,Neutron
1653,856,432,Neutron
1654,856,520,Neutron
1655,856,452,Neutron
1656,856,512,Neutron
1657,856,380,Gamma
1658,856,344,Gamma
1659,856,464,Neutron
1660,856,396,Neutron
1661,856,440,Neutron
1662,856,520,Neutron
1663,856,468,Neutron
1664,856,456,Neutron
1665,856,472,Neutron
1666,856,352,Gamma
1667,856,532,Neutron
1668,856,440,Neutron
1669,856,384,Gamma
1670,856,476,Neutron
1671,856,360,Gamma
1672,856,440,Neutron
1673,856,464,Neutron
1674,856,496,Neutron
1675,856,400,Neutron
1676,856,472,Neutron
1677,856,468,Neutron
1678,856,468,Neutron
1679,856,464,Neutron
1680,856,464,Neutron
1681,856,424,Neutron
1682,856,472,Neutron
1683,856,344,Gamma
1684,856,504,Neutron
1685,856,440,Neutron
1686,856,488,Neutron
1687,856,432,Neutron
1688,856,304,Gamma
1689,856,440,Neutron
1690,856,308,Gamma
1691,856,452,Neutron
1692,856,420,Neutron
1693,856,320,Gamma
1694,856,400,Neutron
1695,856,352,Gamma
1696,856,436,Neutron
1697,856,404,Neutron
1698,856,368,Gamma
1699,856,356,Gamma
1700,856,384,Gamma
1701,856,512,Neutron
1702,856,432,Neutron
1703,856,520,Neutron
1704,856,480,Neutron
1705,856,424,Neutron
1706,856,456,Neutron
1707,856,496,Neutron
1708,856,396,Neutron
1709,856,512,Neutron
1710,856,352,Gamma
1711,856,408,Neutron
1712,856,408,Neutron
1713,856,360,Gamma
1714,856,492,Neutron
1715,856,368,Gamma
1716,856,456,Neutron
1717,856,368,Gamma
1718,856,336,Gamma
1719,856,520,Neutron
1720,856,464,Neutron
1721,856,412,Neutron
1722,856,448,Neutron
1723,856,536,Neutron
1724,856,336,Gamma
1725,856,408,Neutron
1726,856,384,Gamma
1727,856,444,Neutron
1728,856,488,Neutron
1729,856,436,Neutron
1730,856,440,Neutron
1731,856,464,Neutron
1732,856,504,Neutron
1733,856,240,Gamma
1734,856,400,Neutron
1735,856,452,Neutron
1736,856,424,Neutron
1737,856,324,Gamma
1738,856,440,Neutron
1739,856,424,Neutron
1740,856,512,Neutron
1741,856,416,Neutron
1742,856,328,Gamma
1743,856,380,Gamma
1744,856,448,Neutron
1745,856,360,Gamma
1746,856,412,Neutron
1747,856,528,Neutron
1748,856,356,Gamma
1749,856,492,Neutron
1750,856,352,Gamma
1751,856,476,Neutron
1752,856,492,Neutron
1753,856,464,Neutron
1754,856,372,Gamma
1755,856,464,Neutron
1756,856,376,Gamma
1757,856,320,Gamma
1758,856,488,Neutron
1759,856,384,Gamma
1760,856,548,Neutron
1761,856,416,Neutron
1762,856,504,Neutron
1763,856,440,Neutron
1764,856,320,Gamma
1765,856,408,Neutron
1766,856,480,Neutron
1767,856,480,Neutron
1768,856,360,Gamma
1769,856,368,Gamma
1770,856,336,Gamma
1771,856,388,Neutron
1772,856,496,Neutron
1773,856,336,Gamma
1774,856,440,Neutron
1775,856,372,Gamma
1776,856,440,Neutron
1777,856,472,Neutron
1778,856,488,Neutron
1779,856,384,Gamma
1780,856,392,Neutron
1781,856,484,Neutron
1782,856,392,Neutron
1783,856,352,Gamma
1784,856,456,Neutron
1785,856,528,Neutron
1786,856,384,Gamma
1787,856,552,Neutron
1788,856,420,Neutron
1789,856,340,Gamma
1790,856,424,Neutron
1791,856,520,Neutron
1792,856,552,Neutron
1793,856,524,Neutron
1794,856,536,Neutron
1795,856,392,Neutron
1796,856,504,Neutron
1797,856,520,Neutron
1798,856,368,Gamma
1799,856,416,Neutron
1800,856,480,Neutron
1801,856,472,Neutron
1802,856,344,Gamma
1803,856,548,Neutron
1804,856,440,Neutron
1805,856,384,Gamma
1806,856,488,Neutron
1807,856,452,Neutron
1808,856,488,Neutron
1809,856,504,Neutron
1810,856,440,Neutron
1811,856,568,Neutron
1812,856,408,Neutron
1813,856,380,Gamma
1814,856,464,Neutron
1815,856,396,Neutron
1816,856,376,Gamma
1817,856,512,Neutron
1818,856,328,Gamma
1819,856,488,Neutron
1820,856,536,Neutron
1821,856,392,Neutron
1822,856,432,Neutron
1823,856,368,Gamma
1824,856,408,Neutron
1825,856,460,Neutron
1826,856,432,Neutron
1827,856,480,Neutron
1828,856,360,Gamma
1829,856,400,Neutron
1830,856,424,Neutron
1831,856,396,Neutron
1832,856,488,Neutron
1833,856,496,Neutron
1834,856,384,Gamma
1835,856,556,Neutron
1836,856,516,Neutron
1837,856,552,Neutron
1838,856,480,Neutron
1839,856,352,Gamma
1840,856,328,Gamma
1841,856,496,Neutron
1842,856,512,Neutron
1843,856,400,Neutron
1844,856,456,Neutron
1845,856,436,Neutron
1846,856,336,Gamma
1847,856,344,Gamma
1848,856,380,Gamma
1849,856,400,Neutron
1850,856,352,Gamma
1851,856,400,Neutron
1852,856,420,Neutron
1853,856,440,Neutron
1854,856,400,Neutron
1855,856,488,Neutron
1856,856,344,Gamma
1857,856,392,Neutron
1858,856,376,Gamma
1859,856,372,Gamma
1860,856,468,Neutron
1861,856,536,Neutron
1862,856,496,Neutron
1863,856,548,Neutron
1864,856,440,Neutron
1865,856,424,Neutron
1866,856,504,Neutron
1867,856,364,Gamma
1868,856,440,Neutron
1869,856,476,Neutron
1870,856,456,Neutron
1871,856,396,Neutron
1872,856,328,Gamma
1873,856,472,Neutron
1874,856,472,Neutron
1875,856,464,Neutron
1876,856,400,Neutron
1877,856,428,Neutron
1878,856,440,Neutron
1879,856,352,Gamma
1880,856,536,Neutron
1881,856,432,Neutron
1882,856,392,Neutron
1883,856,368,Gamma
1884,856,456,Neutron
1885,856,456,Neutron
1886,856,336,Gamma
1887,856,388,Neutron
1888,856,468,Neutron
1889,856,432,Neutron
1890,856,448,Neutron
1891,856,456,Neutron
1892,856,408,Neutron
1893,856,412,Neutron
1894,856,540,Neutron
1895,856,464,Neutron
1896,856,380,Gamma
1897,5088,2876,Neutron
1898,5088,2360,Neutron
1899,5088,2324,Neutron
1900,5088,2112,Gamma
1901,5088,3344,Neutron
1902,5088,3072,Neutron
1903,5088,3156,Neutron
1904,5088,3136,Neutron
1905,5088,3160,Neutron
1906,5088,2184,Gamma
1907,5088,2352,Neutron
1908,5088,3376,Neutron
1909,5088,2188,Gamma
1910,5088,2224,Gamma
1911,5088,2444,Neutron
1912,5088,2264,Gamma
1913,5088,2792,Neutron
1914,5088,2952,Neutron
1915,5088,2784,Neutron
1916,5088,2340,Neutron
1917,5088,2536,Neutron
1918,5088,3040,Neutron
1919,5088,3276,Neutron
1920,5088,3272,Neutron
1921,5088,2320,Neutron
1922,5088,3064,Neutron
1923,5088,2592,Neutron
1924,5088,3008,Neutron
1925,5088,2820,Neutron
1926,5088,2920,Neutron
1927,5088,2572,Neutron
1928,5088,2248,Gamma
1929,5088,2168,Gamma
1930,5088,2384,Neutron
1931,3936,1808,Neutron
1932,3936,1784,Neutron
1933,3936,1808,Neutron
1934,3936,1960,Neutron
1935,3936,1776,Neutron
1936,3936,1788,Neutron
1937,3936,1824,Neutron
1938,3936,1864,Neutron
1939,3936,2272,Neutron
1940,3936,1812,Neutron
1941,3936,1732,Gamma
1942,3936,1680,Gamma
1943,3936,1960,Neutron
1944,3936,2520,Neutron
1945,3936,1896,Neutron
1946,3936,1944,Neutron
1947,3936,2000,Neutron
1948,3936,1804,Neutron
1949,3936,1912,Neutron
1950,3936,2512,Neutron
1951,3936,1868,Neutron
1952,3936,1440,Gamma
1953,3936,2432,Neutron
1954,3936,1936,Neutron
1955,3936,2032,Neutron
1956,3936,1916,Neutron
1957,3936,1912,Neutron
1958,3936,1960,Neutron
1959,3936,1824,Neutron
1960,3936,1844,Neutron
1961,3936,1864,Neutron
1962,3936,1688,Gamma
1963,3936,2296,Neutron
1964,3936,1908,Neutron
1965,3936,1772,Neutron
1966,3936,2356,Neutron
1967,3936,1788,Neutron
1968,3936,1724,Gamma
1969,3936,1532,Gamma
1970,1136,464,Gamma
1971,1136,612,Neutron
1972,1136,496,Gamma
1973,1136,648,Neutron
1974,1136,628,Neutron
1975,1136,568,Neutron
1976,1136,600,Neutron
1977,1136,560,Neutron
1978,1136,536,Neutron
1979,1136,548,Neutron
1980,1136,612,Neutron
1981,1136,440,Gamma
1982,1136,568,Neutron
1983,1136,480,Gamma
1984,1136,656,Neutron
1985,1136,480,Gamma
1986,1136,496,Gamma
1987,1136,548,Neutron
1988,1136,504,Gamma
1989,1136,552,Neutron
1990,1136,484,Gamma
1991,1136,656,Neutron
1992,1136,560,Neutron
1993,1136,580,Neutron
1994,1136,540,Neutron
1995,1136,532,Neutron
1996,1136,592,Neutron
1997,1136,572,Neutron
1998,1136,540,Neutron
1999,1136,636,Neutron
2000,1136,496,Gamma
2001,1136,540,Neutron
2002,1136,492,Gamma
2003,1136,696,Neutron
2004,1136,592,Neutron
2005,1136,512,Neutron
2006,1136,600,Neutron
2007,1136,680,Neutron
2008,1136,640,Neutron
2009,1136,480,Gamma
2010,1136,608,Neutron
2011,1136,608,Neutron
2012,1136,672,Neutron
2013,1136,568,Neutron
2014,1136,640,Neutron
2015,1136,376,Gamma
2016,1136,608,Neutron
2017,1136,604,Neutron
2018,1136,636,Neutron
2019,1136,632,Neutron
2020,1136,584,Neutron
2021,1136,592,Neutron
2022,1136,624,Neutron
2023,1136,476,Gamma
2024,1136,528,Neutron
2025,1136,680,Neutron
2026,1136,472,Gamma
2027,1136,440,Gamma
2028,1136,536,Neutron
2029,1136,572,Neutron
2030,1136,520,Neutron
2031,1136,648,Neutron
2032,1136,496,Gamma
2033,1136,608,Neutron
2034,1136,672,Neutron
2035,1136,568,Neutron
2036,1136,460,Gamma
2037,1136,520,Neutron
2038,1136,496,Gamma
2039,1136,592,Neutron
2040,1136,640,Neutron
2041,1136,592,Neutron
2042,1136,536,Neutron
2043,1136,536,Neutron
2044,1136,696,Neutron
2045,1136,616,Neutron
2046,1136,616,Neutron
2047,1136,676,Neutron
2048,1136,560,Neutron
2049,1136,632,Neutron
2050,1136,744,Neutron
2051,1136,528,Neutron
2052,1136,348,Gamma
2053,1136,552,Neutron
2054,1136,528,Neutron
2055,1136,464,Gamma
2056,1136,508,Gamma
2057,1136,416,Gamma
2058,1136,616,Neutron
2059,1136,520,Neutron
2060,1136,456,Gamma
2061,1136,592,Neutron
2062,1136,640,Neutron
2063,1136,608,Neutron
2064,1136,456,Gamma
2065,1136,504,Gamma
2066,1136,544,Neutron
2067,1136,524,Neutron
2068,1136,640,Neutron
2069,1136,512,Neutron
2070,1136,560,Neutron
2071,1136,736,Neutron
2072,1136,576,Neutron
2073,1136,544,Neutron
2074,1136,560,Neutron
2075,1136,524,Neutron
2076,1136,648,Neutron
2077,1136,564,Neutron
